volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,sulphates,alcohol,quality_label
0.75,0.01,1.2237754316221157,0.07510747248680541,3.4965075614664802,0.9955,0.4762341789963716,12.8,Low
0.41,0.52,1.3862943611198906,0.07696104113612832,4.02535169073515,1.0001,0.6312717768418579,11.0,Low
0.42,0.66,1.3737155789130306,0.10975086395911911,3.4011973816621555,0.997,0.5596157879354227,11.7,Medium-High
0.43,0.66,1.410986973710262,0.10345870836822998,3.1780538303479458,1.0,0.6151856390902334,10.4,Medium-High
0.38,0.66,1.2809338454620642,0.08434114843375087,3.7376696182833684,1.001,0.5187937934151675,9.8,Low
0.7,0.23,1.0986122886681098,0.09440067542148432,4.406719247264253,0.9973,0.5306282510621704,9.4,Low
0.45,0.31,1.2809338454620642,0.08250122151174369,3.9318256327243257,0.9982,0.6471032420585384,9.9,Low
0.58,0.66,1.252762968495368,0.06952606264861023,3.6375861597263857,0.9992,0.44468582126144574,10.0,Low
0.46,0.63,1.0986122886681098,0.06859279146561172,2.772588722239781,0.9988,0.6259384308664953,10.2,Low
0.615,0.66,1.916922612182061,0.07973496801885356,3.7612001156935624,1.0022,0.5481214085096876,10.0,Medium-High
0.615,0.66,1.916922612182061,0.07973496801885356,3.7612001156935624,1.0022,0.5481214085096876,10.0,Medium-High
0.575,0.61,1.2809338454620642,0.07325046173959267,3.2188758248682006,1.0,0.5247285289349821,9.0,Low
0.27,0.53,1.2237754316221157,0.07138999608667293,2.9444389791664403,0.9962,0.7561219797213337,12.0,Medium-High
0.24,0.4,0.9555114450274363,0.05448818528406963,3.258096538021482,0.9967,0.6259384308664953,8.7,Low
0.28,0.48,1.0296194171811581,0.06485097231961633,3.8501476017100584,0.9967,0.712949807856125,10.6,Low
0.45,0.5,1.3862943611198906,0.07510747248680541,3.871201010907891,1.0003,0.7466879474879752,11.0,Low
0.27,0.53,1.2237754316221157,0.07138999608667293,2.9444389791664403,0.9962,0.7561219797213337,12.0,Medium-High
0.625,0.66,1.9740810260220096,0.08434114843375087,3.2188758248682006,0.9988,0.688134638736401,13.3,Low
0.26,0.42,1.0986122886681098,0.07696104113612832,3.332204510175204,0.9974,0.5877866649021191,9.4,Low
0.51,0.28,1.1314021114911006,0.08342160813907239,4.007333185232471,0.998,0.5538851132264376,9.2,Low
0.46,0.26,1.0647107369924282,0.08434114843375087,3.9889840465642745,0.9981,0.5538851132264376,9.2,Low
0.85,0.05,0.8754687373538999,0.04401688541677433,4.48863636973214,0.9924,0.598836501088704,12.9,Medium-High
0.415,0.68,1.3609765531356006,0.08157998699242289,3.784189633918261,1.0014,0.5877866649021191,10.0,Low
0.37,0.52,1.0986122886681098,0.0788111804242897,3.295836866004329,0.998,0.412109650826833,9.5,Low
0.37,0.76,1.6486586255873816,0.0639133257436528,3.6635616461296463,1.0004,0.4700036292457356,13.0,Medium-High
0.735,0.02,2.186051276738094,0.11511280710050457,4.8283137373023015,0.9994,0.4252677354043441,9.9,Low
0.59,0.59,1.2809338454620642,0.08342160813907239,3.912023005428146,0.9988,0.5007752879124893,11.0,Low
0.765,0.22,1.1939224684724346,0.06203539091945264,3.7612001156935624,0.9963,0.4382549309311553,9.4,Low
0.735,0.02,2.186051276738094,0.11511280710050457,4.8283137373023015,0.9994,0.4252677354043441,9.9,Low
0.48,0.54,1.2809338454620642,0.08157998699242289,4.174387269895637,1.0,0.4762341789963716,10.5,Low
0.6,0.49,1.308332819650179,0.08157998699242289,3.7376696182833684,0.9994,0.48858001481867097,10.5,Low
0.69,0.05,1.308332819650179,0.07232066157962612,3.332204510175204,0.9974,0.4762341789963716,9.1,Low
0.44,0.47,1.252762968495368,0.06109509935981088,3.367295829986474,0.9981,0.5007752879124893,10.8,Low
0.39,0.66,1.3862943611198906,0.08892620919440151,3.4339872044851463,0.9996,0.48858001481867097,10.8,Medium-High
0.46,0.49,1.7047480922384253,0.06765864847381481,3.912023005428146,0.9981,0.4510756193602166,9.6,Low
0.43,0.34,1.252762968495368,0.07696104113612832,4.465908118654584,0.9987,0.4824261492442927,9.5,Low
0.735,0.16,1.0647107369924282,0.09531017980432487,4.356708826689592,0.9966,0.49469624183610705,9.3,Low
0.4,0.53,2.0412203288596382,0.0925791812930931,2.995732273553991,0.9986,0.598836501088704,11.7,Medium-High
0.52,0.34,1.308332819650179,0.08342160813907239,4.812184355372417,0.9982,0.4762341789963716,9.5,Low
0.725,0.24,2.028148247292285,0.11064652008706356,4.90527477843843,1.0014,0.7275486072772778,9.3,Low
0.48,0.64,1.1631508098056809,0.10526051065749295,3.044522437723423,0.997,0.5068176023684519,11.7,Low
0.58,0.12,1.0647107369924282,0.08709470685093376,4.8283137373023015,0.9956,0.3920420877760237,10.5,Low
0.38,0.51,1.0986122886681098,0.11422114409002286,3.044522437723423,0.9996,0.5653138090500605,10.4,Low
0.77,0.0,1.0296194171811581,0.0639133257436528,3.970291913552122,0.9976,0.5187937934151675,9.9,Low
0.84,0.03,1.1939224684724346,0.05732506661926941,3.8918202981106265,0.9952,0.44468582126144574,12.3,Medium-High
0.96,0.2,1.0986122886681098,0.045928931888399804,4.110873864173311,0.9955,0.3646431135879093,10.9,Low
0.24,0.47,1.1314021114911006,0.0639133257436528,3.2188758248682006,0.9978,0.6418538861723948,11.0,Medium-High
0.84,0.03,1.1939224684724346,0.05732506661926941,3.8918202981106265,0.9952,0.44468582126144574,12.3,Medium-High
0.67,0.08,1.1314021114911006,0.04401688541677433,3.8918202981106265,0.9949,0.3987761199573678,11.4,Low
0.78,0.22,1.0647107369924282,0.07417939817425151,3.4965075614664802,0.9988,0.44468582126144574,10.6,Low
0.52,0.33,0.832909122935104,0.06765864847381481,3.4339872044851463,0.9978,0.4700036292457356,9.3,Low
0.84,0.63,1.2237754316221157,0.08434114843375087,3.58351893845611,0.9997,0.4700036292457356,10.4,Low
0.24,0.47,1.1314021114911006,0.0639133257436528,3.2188758248682006,0.9978,0.6418538861723948,11.0,Medium-High
0.55,0.35,1.1631508098056809,0.07138999608667293,4.204692619390966,0.9974,0.44468582126144574,9.2,Low
0.39,0.63,1.1939224684724346,0.08709470685093376,2.9444389791664403,1.0004,0.3987761199573678,9.5,Low
0.41,0.55,1.4350845252893227,0.07325046173959267,4.007333185232471,0.9996,0.636576829071551,9.9,Low
0.39,0.63,1.1939224684724346,0.08709470685093376,2.9444389791664403,1.0004,0.3987761199573678,9.5,Low
0.67,0.3,1.0986122886681098,0.05826890812397577,4.143134726391533,0.9958,0.44468582126144574,10.2,Low
0.45,0.73,1.4350845252893227,0.0639133257436528,3.1354942159291497,0.9986,0.5068176023684519,11.2,Low
0.62,0.18,0.9162907318741551,0.06015392281974709,3.9318256327243257,0.9951,0.4700036292457356,9.3,Low
0.31,0.72,1.1631508098056809,0.06952606264861023,3.4011973816621555,0.9987,0.598836501088704,9.8,Medium-High
0.685,0.76,1.547562508716013,0.09531017980432487,3.784189633918261,1.0032,0.5187937934151675,11.2,Medium-High
0.57,0.01,0.9932517730102833,0.05259245011917058,3.332204510175204,0.9934,0.6097655716208943,12.5,Medium-High
0.38,0.6,1.2809338454620642,0.07788653865707124,4.290459441148391,0.9996,0.5481214085096876,10.5,Low
0.48,0.29,1.1314021114911006,0.11955923505763925,2.833213344056216,0.9968,0.5423242908253617,11.2,Low
0.53,0.22,1.0986122886681098,0.09531017980432487,3.332204510175204,0.9967,0.44468582126144574,10.2,Low
0.39,0.69,1.33500106673234,0.09075436326846414,3.58351893845611,0.9994,0.4762341789963716,10.8,Low
0.39,0.69,1.33500106673234,0.09075436326846414,3.58351893845611,0.9994,0.4762341789963716,10.8,Low
0.56,0.03,0.9932517730102833,0.08065790301745447,3.58351893845611,0.9968,0.48858001481867097,10.0,Low
0.33,0.63,1.33500106673234,0.08065790301745447,3.1354942159291497,0.9998,0.5538851132264376,11.2,Medium-High
0.23,0.4,0.9555114450274363,0.06109509935981088,4.219507705176107,0.9952,0.48858001481867097,11.1,Low
0.62,0.67,1.824549292051046,0.08250122151174369,2.995732273553991,0.9988,0.5247285289349821,13.4,Medium-High
0.59,0.39,1.1939224684724346,0.09075436326846414,3.1354942159291497,0.9986,0.4574248470388754,10.3,Low
0.63,0.21,1.308332819650179,0.0925791812930931,4.189654742026425,0.9988,0.4574248470388754,9.6,Low
0.58,0.66,1.1631508098056809,0.07138999608667293,3.871201010907891,1.0008,0.4510756193602166,9.0,Low
0.43,0.52,1.1939224684724346,0.07973496801885356,3.1780538303479458,0.9976,0.4762341789963716,11.3,Low
0.615,0.22,1.2809338454620642,0.08342160813907239,2.995732273553991,0.9982,0.4762341789963716,9.3,Low
0.315,0.54,1.1314021114911006,0.08065790301745447,2.772588722239781,0.9987,0.5306282510621704,9.2,Low
0.5,0.42,1.0986122886681098,0.06672363204290818,3.9512437185814275,0.9982,0.5423242908253617,11.5,Low
0.46,0.45,1.2809338454620642,0.06297479916138844,2.9444389791664403,0.9947,0.5822156198526637,14.0,Low
0.36,0.69,1.1314021114911006,0.08617769624105233,3.091042453358316,1.0,0.4824261492442927,9.2,Low
0.82,0.02,0.7884573603642702,0.06765864847381481,3.8918202981106265,0.9952,0.4574248470388754,9.8,Low
0.32,0.65,1.2809338454620642,0.08892620919440151,3.871201010907891,0.9996,0.4762341789963716,10.6,Low
0.54,0.42,1.2237754316221157,0.07788653865707124,3.970291913552122,0.997,0.5364933705145685,11.4,Low
0.37,0.55,1.2809338454620642,0.07973496801885356,4.23410650459726,0.9995,0.598836501088704,10.4,Low
0.68,0.24,1.1631508098056809,0.08342160813907239,3.367295829986474,0.9988,0.4700036292457356,10.2,Low
0.27,0.41,1.0986122886681098,0.08709470685093376,2.833213344056216,0.998,0.5306282510621704,9.7,Low
0.24,0.49,1.0296194171811581,0.07232066157962612,3.044522437723423,0.9977,0.7227059828014898,11.0,Low
0.685,0.11,1.308332819650179,0.07417939817425151,3.4657359027997265,0.9984,0.5306282510621704,10.1,Low
0.28,0.39,2.803360380906535,0.06672363204290818,3.1780538303479458,1.0026,0.5068176023684519,9.2,Low
0.3,0.56,1.33500106673234,0.07696104113612832,2.8903717578961645,0.9964,0.6523251860396903,11.7,Medium-High
0.36,0.6,1.1631508098056809,0.1414995622736995,2.9444389791664403,0.9986,0.7227059828014898,9.4,Low
0.67,0.39,1.0647107369924282,0.05259245011917058,2.8903717578961645,0.9976,0.3852624007906449,10.0,Low
0.645,0.36,1.0296194171811581,0.05164323315183845,2.70805020110221,0.9982,0.3506568716131694,10.0,Low
0.39,0.4,1.2809338454620642,0.07045846364856141,3.295836866004329,0.9984,0.5596157879354227,10.2,Low
0.41,0.5,1.252762968495368,0.05354076692802982,3.258096538021482,0.9952,0.5822156198526637,13.3,Medium-High
0.4,0.51,1.2809338454620642,0.050693114315518116,3.332204510175204,0.995,0.6418538861723948,13.4,Medium-High
0.69,0.31,1.3862943611198906,0.08250122151174369,4.406719247264253,1.0002,0.5538851132264376,11.6,Low
0.39,0.23,2.2300144001592104,0.04974209189481407,4.5217885770490405,0.9952,0.4382549309311553,12.1,Low
0.35,0.53,1.2809338454620642,0.06765864847381481,2.833213344056216,0.9972,0.5007752879124893,11.0,Medium-High
0.52,0.25,1.0647107369924282,0.07788653865707124,3.6635616461296463,0.9984,0.5007752879124893,9.0,Low
0.34,0.32,1.252762968495368,0.08617769624105233,4.736198448394496,0.9966,0.5822156198526637,11.1,Low
0.35,0.53,1.2809338454620642,0.06765864847381481,2.833213344056216,0.9972,0.5007752879124893,11.0,Medium-High
0.69,0.31,1.3862943611198906,0.08250122151174369,4.406719247264253,1.0002,0.5538851132264376,11.6,Low
0.52,0.25,1.0647107369924282,0.07788653865707124,3.6635616461296463,0.9984,0.5007752879124893,9.0,Low
0.44,0.73,2.0215475632609334,0.07138999608667293,4.343805421853684,0.999,0.6151856390902334,12.0,Medium-High
0.44,0.73,2.0215475632609334,0.07138999608667293,4.343805421853684,0.999,0.6151856390902334,12.0,Medium-High
0.24,0.42,1.0296194171811581,0.07417939817425151,3.1354942159291497,0.9976,0.7178397931503169,10.8,Medium-High
0.49,0.63,1.3609765531356006,0.06952606264861023,3.295836866004329,0.9968,0.5766133643039938,12.5,Medium-High
0.24,0.46,1.0296194171811581,0.07232066157962612,3.091042453358316,0.9976,0.7030975114131134,10.8,Medium-High
0.67,0.55,1.1939224684724346,0.08065790301745447,2.6390573296152584,1.0,0.5364933705145685,9.5,Low
0.29,0.75,1.33500106673234,0.08065790301745447,3.784189633918261,0.9986,0.5187937934151675,11.4,Medium-High
0.59,0.31,1.1631508098056809,0.08617769624105233,4.143134726391533,0.9994,0.48858001481867097,10.2,Low
0.4,0.48,1.1314021114911006,0.11778303565638346,3.912023005428146,0.998,0.5933268452777344,9.7,Low
0.51,0.64,1.2237754316221157,0.10165365372649983,2.772588722239781,0.9973,0.5068176023684519,11.8,Medium-High
0.51,0.64,1.2237754316221157,0.10165365372649983,2.772588722239781,0.9973,0.5068176023684519,11.8,Medium-High
0.655,0.49,1.9600947840472698,0.11511280710050457,5.0238805208462765,1.001,0.76080582903376,9.3,Low
0.6,0.49,1.667706820558076,0.09531017980432487,2.70805020110221,1.001,0.5538851132264376,11.9,Low
0.61,0.49,1.1314021114911006,0.18232155679395465,2.833213344056216,0.9994,0.48858001481867097,8.4,Low
0.25,0.49,1.308332819650179,0.08434114843375087,3.5263605246161616,0.9982,0.6418538861723948,10.0,Low
0.4,0.49,1.252762968495368,0.08157998699242289,4.962844630259907,0.9978,0.4382549309311553,9.4,Low
0.43,0.49,1.2237754316221157,0.08250122151174369,4.762173934797756,0.9976,0.49469624183610705,9.5,Low
0.38,0.49,1.252762968495368,0.0925791812930931,4.454347296253507,0.9962,0.5709795465857378,11.4,Low
0.63,0.24,1.2237754316221157,0.07417939817425151,3.5263605246161616,0.9974,0.4510756193602166,9.4,Low
0.22,0.24,1.1314021114911006,0.07510747248680541,3.367295829986474,0.999,0.6259384308664953,10.3,Low
0.38,0.49,1.308332819650179,0.0934903430873389,3.7612001156935624,1.0004,0.4762341789963716,10.3,Low
0.38,0.49,1.308332819650179,0.0934903430873389,3.7612001156935624,1.0004,0.4762341789963716,10.3,Low
0.27,0.24,1.1314021114911006,0.06952606264861023,3.5263605246161616,0.9956,0.5068176023684519,12.8,Low
0.48,0.24,1.308332819650179,0.09712671073072274,3.4965075614664802,1.0,0.44468582126144574,10.0,Low
0.22,0.24,1.1314021114911006,0.07510747248680541,3.367295829986474,0.999,0.6259384308664953,10.3,Low
0.63,0.24,1.2237754316221157,0.07417939817425151,3.5263605246161616,0.9974,0.4510756193602166,9.4,Low
0.825,0.24,1.1314021114911006,0.08065790301745447,2.6390573296152584,0.9972,0.5709795465857378,10.7,Low
0.35,0.49,1.916922612182061,0.0639133257436528,3.58351893845611,1.0014,0.5068176023684519,12.0,Medium-High
0.5,0.74,1.8164520818184267,0.09531017980432487,2.8903717578961645,0.9996,0.4824261492442927,11.2,Low
0.59,0.24,1.4586150226995167,0.09621885774054283,3.871201010907891,0.9988,0.5128236264286639,9.6,Low
0.46,0.49,1.9878743481543455,0.06203539091945264,2.8903717578961645,0.9988,0.5481214085096876,11.0,Low
0.715,0.24,1.1314021114911006,0.06765864847381481,3.044522437723423,0.9966,0.4637340162321401,9.9,Low
0.66,0.24,1.252762968495368,0.08157998699242289,3.9889840465642745,0.9993,0.5423242908253617,11.0,Low
0.31,0.74,1.0296194171811581,0.07232066157962612,2.772588722239781,1.0008,0.5822156198526637,8.4,Low
0.47,0.49,1.2809338454620642,0.08984070399978947,4.672828834461906,0.9982,0.4637340162321401,9.1,Low
0.55,0.24,1.0986122886681098,0.07510747248680541,3.367295829986474,0.9983,0.5766133643039938,9.5,Low
0.31,0.49,1.252762968495368,0.06485097231961633,3.091042453358316,0.9987,0.6205764877251099,10.7,Low
0.35,0.49,1.2809338454620642,0.07603468627599762,4.248495242049359,0.9994,0.5596157879354227,10.4,Low
0.51,0.01,1.1314021114911006,0.07138999608667293,3.258096538021482,0.9958,0.44468582126144574,9.5,Low
0.43,0.24,1.33500106673234,0.0880108773227133,3.828641396489095,0.998,0.5481214085096876,10.0,Low
0.46,0.24,1.308332819650179,0.0880108773227133,3.8066624897703196,0.998,0.5538851132264376,10.0,Low
1.04,0.24,0.9555114450274363,0.048790164169432,4.574710978503383,0.9934,0.4824261492442927,11.5,Low
0.645,0.49,1.6486586255873816,0.09075436326846414,3.1780538303479458,1.00315,0.5538851132264376,11.1,Low
0.53,0.49,1.7227665977411035,0.11154137473290741,2.8903717578961645,1.0002,0.44468582126144574,11.7,Low
0.645,0.49,1.6486586255873816,0.09075436326846414,3.1780538303479458,1.00315,0.5538851132264376,11.1,Low
0.47,0.49,1.667706820558076,0.08157998699242289,3.871201010907891,1.0021,0.5187937934151675,12.7,Low
0.6,0.49,1.33500106673234,0.07232066157962612,2.995732273553991,0.9994,0.4510756193602166,11.4,Low
0.54,0.49,1.3609765531356006,0.08984070399978947,4.709530201312334,0.9982,0.4762341789963716,9.2,Low
0.29,0.49,1.308332819650179,0.0880108773227133,4.110873864173311,0.9971,0.4762341789963716,10.1,Low
0.47,0.49,1.667706820558076,0.08157998699242289,3.871201010907891,1.0021,0.5187937934151675,12.7,Low
0.6,0.49,1.33500106673234,0.07232066157962612,2.995732273553991,0.9994,0.4510756193602166,11.4,Low
0.7,0.24,1.252762968495368,0.20375683751401966,2.772588722239781,0.9991,0.4700036292457356,9.0,Low
0.5,0.49,1.2809338454620642,0.22314355131420976,3.044522437723423,0.999,0.5822156198526637,10.7,Low
0.36,0.24,1.1631508098056809,0.09075436326846414,3.7612001156935624,0.9946,0.4510756193602166,11.7,Low
0.35,0.49,1.4586150226995167,0.06765864847381481,3.6375861597263857,1.0003,0.6471032420585384,11.0,Low
0.24,0.49,1.2237754316221157,0.07232066157962612,3.367295829986474,0.9978,0.4762341789963716,10.4,Low
0.5,0.24,1.1939224684724346,0.09803374027136541,2.70805020110221,0.9978,0.41871033485818504,10.0,Low
0.44,0.49,1.33500106673234,0.07973496801885356,4.718498871295094,0.9982,0.4700036292457356,9.5,Low
0.47,0.49,1.3609765531356006,0.08157998699242289,4.709530201312334,0.9982,0.4700036292457356,9.8,Low
0.31,0.49,1.1631508098056809,0.06109509935981088,3.713572066704308,0.9976,0.412109650826833,9.8,Low
0.5,0.49,1.1631508098056809,0.08525984395082342,2.70805020110221,1.0002,0.3646431135879093,9.6,Low
0.5,0.49,1.1631508098056809,0.08525984395082342,2.70805020110221,1.0002,0.3646431135879093,9.6,Low
0.28,0.49,1.0647107369924282,0.07138999608667293,3.091042453358316,0.9976,0.5068176023684519,9.9,Medium-High
0.73,0.24,1.0647107369924282,0.10255658832509207,4.634728988229636,0.9967,0.4637340162321401,9.3,Low
0.42,0.24,1.0986122886681098,0.05826890812397577,3.9318256327243257,0.9917,0.5538851132264376,14.0,Medium-High
0.45,0.49,1.2809338454620642,0.08065790301745447,4.330733340286331,0.9987,0.4510756193602166,9.7,Low
0.39,0.49,0.9932517730102833,0.06765864847381481,5.0106352940962555,0.9922,0.4054651081081644,11.5,Low
0.45,0.49,1.2809338454620642,0.08065790301745447,4.330733340286331,0.9987,0.4510756193602166,9.7,Low
0.49,0.58,1.5040773967762742,0.08984070399978947,3.784189633918261,1.0004,0.4574248470388754,9.0,Low
0.595,0.41,2.186051276738094,0.08250122151174369,4.700480365792417,0.9998,0.4510756193602166,9.3,Low
0.4,0.51,1.0986122886681098,0.05732506661926941,3.2188758248682006,0.9994,0.4700036292457356,9.3,Low
0.585,0.18,1.1314021114911006,0.07510747248680541,3.4339872044851463,0.9967,0.3920420877760237,9.8,Low
0.835,0.0,1.2809338454620642,0.07788653865707124,2.70805020110221,0.9975,0.41871033485818504,9.3,Low
0.58,0.13,1.3609765531356006,0.0916671885258238,4.1588830833596715,0.9984,0.4824261492442927,9.1,Low
0.48,0.41,1.4586150226995167,0.0880108773227133,3.970291913552122,0.9982,0.4252677354043441,10.5,Low
0.65,0.37,1.8082887711792655,0.10436001532424277,4.189654742026425,1.0026,0.49469624183610705,10.4,Low
0.36,0.19,1.4350845252893227,0.07232066157962612,3.6888794541139363,0.9956,0.41871033485818504,12.7,Low
0.24,0.54,1.252762968495368,0.07973496801885356,4.060443010546419,0.9983,0.43178241642553783,9.2,Low
0.38,0.55,1.308332819650179,0.07788653865707124,2.833213344056216,1.0006,0.43178241642553783,9.4,Low
0.64,0.0,1.2237754316221157,0.07417939817425151,3.4011973816621555,0.9965,0.4700036292457356,10.0,Low
0.6,0.5,1.1939224684724346,0.07603468627599762,4.276666119016055,0.9997,0.4510756193602166,9.7,Low
0.31,0.51,1.1631508098056809,0.07603468627599762,3.367295829986474,0.9982,0.6575200029167941,9.8,Low
0.37,0.41,1.1939224684724346,0.08434114843375087,2.833213344056216,0.9988,0.5877866649021191,9.3,Low
0.54,0.24,1.4816045409242156,0.07325046173959267,4.727387818712341,0.9976,0.4762341789963716,9.4,Low
0.56,0.23,1.4816045409242156,0.07510747248680541,4.653960350157523,0.9976,0.4824261492442927,9.4,Low
0.58,0.22,1.0647107369924282,0.07696104113612832,3.4965075614664802,0.9974,0.4382549309311553,9.5,Low
0.69,0.0,1.8870696490323797,0.11689375147149933,4.07753744390572,0.9997,0.5423242908253617,10.2,Low
0.6,0.29,1.1631508098056809,0.0934903430873389,2.772588722239781,0.9988,0.3987761199573678,9.1,Low
0.6,0.29,1.1631508098056809,0.0934903430873389,2.772588722239781,0.9988,0.3987761199573678,9.1,Low
0.54,0.26,1.252762968495368,0.0925791812930931,3.4657359027997265,0.9976,0.4700036292457356,9.3,Low
0.685,0.23,1.1939224684724346,0.10526051065749295,4.442651256490317,0.9964,0.4762341789963716,9.3,Low
0.54,0.26,1.252762968495368,0.0925791812930931,3.4657359027997265,0.9976,0.4700036292457356,9.3,Low
0.28,0.54,1.308332819650179,0.09984533496971613,2.995732273553991,0.9988,0.48858001481867097,9.5,Low
0.41,0.14,1.3862943611198906,0.08342160813907239,3.784189633918261,0.9964,0.4510756193602166,10.5,Low
0.935,0.22,1.4816045409242156,0.09984533496971613,4.465908118654584,1.001,0.49469624183610705,11.3,Low
0.35,0.21,1.0647107369924282,0.07045846364856141,4.634728988229636,0.9964,0.4574248470388754,9.5,Low
0.84,0.0,0.8754687373538999,0.06297479916138844,3.5263605246161616,0.9954,0.4382549309311553,9.7,Low
0.88,0.28,1.2237754316221157,0.08250122151174369,4.997212273764115,0.9979,0.4252677354043441,9.4,Low
0.885,0.27,1.1939224684724346,0.08065790301745447,4.983606621708336,0.9978,0.4252677354043441,9.4,Low
0.29,0.35,1.0647107369924282,0.06485097231961633,4.060443010546419,0.997,0.8586616190375187,10.3,Low
0.54,0.45,1.1939224684724346,0.06859279146561172,3.713572066704308,0.9991,0.4824261492442927,9.4,Low
0.54,0.45,1.1939224684724346,0.06859279146561172,3.713572066704308,0.9991,0.4824261492442927,9.4,Low
0.54,0.45,1.1939224684724346,0.06859279146561172,3.713572066704308,0.9991,0.4824261492442927,9.4,Low
0.845,0.01,1.1631508098056809,0.06765864847381481,2.70805020110221,0.9967,0.4574248470388754,11.0,Low
0.48,0.3,1.33500106673234,0.0639133257436528,3.367295829986474,0.9964,0.5128236264286639,11.2,Medium-High
0.42,0.27,2.2617630984737906,0.0657877405380031,5.003946305945459,0.9948,0.4510756193602166,11.3,Low
0.43,0.39,1.1631508098056809,0.10074990310014306,3.4965075614664802,0.9986,0.4054651081081644,9.6,Low
0.36,0.65,2.1400661634962708,0.0916671885258238,4.276666119016055,0.9976,0.6097655716208943,14.9,Low
0.33,0.59,1.33500106673234,0.07603468627599762,3.4339872044851463,0.9976,0.43178241642553783,12.0,Low
0.47,0.47,1.2237754316221157,0.07138999608667293,3.4011973816621555,0.9979,0.3784364357202451,9.5,Low
0.55,0.17,1.3609765531356006,0.08342160813907239,3.9889840465642745,1.0004,0.4762341789963716,9.4,Low
0.43,0.39,1.1631508098056809,0.10074990310014306,3.4965075614664802,0.9986,0.4054651081081644,9.6,Low
0.5,0.59,0.8754687373538999,0.07045846364856141,3.7612001156935624,0.998,0.5187937934151675,10.5,Medium-High
0.52,0.07,0.8754687373538999,0.07138999608667293,3.044522437723423,0.9973,0.5933268452777344,9.6,Low
0.52,0.07,0.8754687373538999,0.07138999608667293,3.044522437723423,0.9973,0.5933268452777344,9.6,Low
0.42,0.31,0.9555114450274363,0.07696104113612832,3.7612001156935624,0.9978,0.49469624183610705,9.0,Low
0.57,0.06,0.9555114450274363,0.07325046173959267,3.332204510175204,0.9972,0.5306282510621704,9.6,Low
0.59,0.14,1.0986122886681098,0.08065790301745447,3.8918202981106265,0.9981,0.44468582126144574,9.7,Low
0.49,0.36,1.0296194171811581,0.20048886074940359,2.833213344056216,0.998,0.4700036292457356,9.5,Low
0.34,0.45,1.0986122886681098,0.0788111804242897,2.772588722239781,0.9988,0.5068176023684519,9.2,Low
0.34,0.45,1.0986122886681098,0.0788111804242897,2.772588722239781,0.9988,0.5068176023684519,9.2,Low
0.73,0.21,0.9932517730102833,0.07138999608667293,2.6390573296152584,0.9968,0.41871033485818504,9.5,Low
0.73,0.21,0.9932517730102833,0.07138999608667293,2.6390573296152584,0.9968,0.41871033485818504,9.5,Low
0.4,0.41,1.1631508098056809,0.08065790301745447,2.8903717578961645,0.9984,0.5128236264286639,9.3,Low
0.8,0.11,1.1939224684724346,0.08065790301745447,3.4657359027997265,0.9979,0.3920420877760237,9.9,Low
0.78,0.1,1.2809338454620642,0.07788653865707124,4.477336814478207,0.9983,0.4252677354043441,10.0,Low
0.26,0.45,1.4586150226995167,0.05826890812397577,3.912023005428146,0.9972,0.43178241642553783,9.6,Low
0.45,0.23,1.1631508098056809,0.08984070399978947,3.4011973816621555,0.9962,0.3987761199573678,10.2,Low
0.46,0.31,1.1786549963416462,0.07510747248680541,4.07753744390572,0.998,0.43178241642553783,9.8,Low
0.78,0.23,1.2809338454620642,0.05732506661926941,2.772588722239781,0.997,0.44468582126144574,11.3,Low
0.98,0.32,1.1939224684724346,0.07510747248680541,5.030437921392435,0.998,0.3920420877760237,9.4,Low
0.78,0.23,1.2809338454620642,0.05732506661926941,2.772588722239781,0.997,0.44468582126144574,11.3,Low
0.66,0.04,0.9555114450274363,0.038258712117090345,2.302585092994046,0.9962,0.3852624007906449,9.4,Low
0.38,0.48,1.0296194171811581,0.1458304482115395,2.8903717578961645,0.9976,0.7178397931503169,9.4,Low
0.92,0.24,1.2809338454620642,0.08342160813907239,4.543294782270004,0.9998,0.43178241642553783,9.8,Low
0.49,0.51,1.0986122886681098,0.35206433138104914,4.143134726391533,0.9979,0.7747271675523681,9.0,Low
0.48,0.32,1.33500106673234,0.08065790301745447,4.812184355372417,0.9984,0.4824261492442927,9.4,Low
0.47,0.31,1.308332819650179,0.08065790301745447,4.836281906951478,0.9984,0.4762341789963716,9.4,Low
0.47,0.02,0.832909122935104,0.03343477608623739,3.8066624897703196,0.9921,0.4824261492442927,12.8,Low
0.65,0.02,1.1314021114911006,0.0639133257436528,3.258096538021482,0.9972,0.5128236264286639,9.5,Low
0.615,0.28,1.4350845252893227,0.08342160813907239,4.290459441148391,1.0001,0.4252677354043441,9.7,Low
0.38,0.55,1.1314021114911006,0.06859279146561172,2.995732273553991,0.9986,0.4824261492442927,10.8,Low
1.02,0.43,1.3609765531356006,0.07325046173959267,4.48863636973214,0.9984,0.4510756193602166,10.1,Low
0.65,0.02,1.1314021114911006,0.0639133257436528,3.258096538021482,0.9972,0.5128236264286639,9.5,Low
0.64,0.02,1.1314021114911006,0.06485097231961633,3.1780538303479458,0.997,0.5128236264286639,9.4,Low
0.38,0.48,1.2809338454620642,0.07045846364856141,4.442651256490317,0.9972,0.5306282510621704,9.6,Low
